name,name:en,name:ja-Latn,name:ja,name:ja-Hira,name:es,name:zh,ID,Jurisdiction,AreaName,address,addr:province,addr:city,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,"fire_hydrant:landmark=xxx, description",type,Latitude,Longitude
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-20,本署,本署１管区,大和市深見９１１,神奈川県,大和市,深見,,911,,,1,35.48397926,139.4693329
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-23,本署,本署１管区,大和市深見１０２５－７,神奈川県,大和市,深見,,1025,7,,1,35.48091413,139.4685356
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-36,本署,本署１管区,大和市下鶴間２７５１,神奈川県,大和市,下鶴間,,2751,,宮森工業㈱,1,35.49062368,139.4635609
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-38,本署,本署１管区,大和市深見４９７－３,神奈川県,大和市,深見,,497,3,㈲岩間研磨工業所,1,35.48575336,139.4649578
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-47,本署,本署１管区,大和市深見７１１－３,神奈川県,大和市,鶴間,,711,3,,1,35.48478786,139.467013
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-49,本署,本署１管区,大和市深見５００－９,神奈川県,大和市,深見,,500,9,,1,35.4873074,139.4647971
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-53,本署,本署１管区,大和市深見８９７,神奈川県,大和市,深見,,897,,,1,35.48243432,139.4684661
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-55,本署,本署１管区,大和市深見１８０５,神奈川県,大和市,深見,,1805,,市立大和東小学校,1,35.47706308,139.4690246
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-57,本署,本署１管区,大和市深見５８５－１,神奈川県,大和市,深見,,585,1,ドイト大和店,1,35.48831352,139.4646426
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-58,本署,本署１管区,大和市深見３８７－１,神奈川県,大和市,深見,,387,1,,1,35.48873829,139.4677708
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-64,本署,本署１管区,大和市深見１７１１,神奈川県,大和市,深見,,1711,,県立大和東高等学校,1,35.47984215,139.4681762
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-65,本署,本署１管区,大和市深見１５５,神奈川県,大和市,深見,,155,,,1,35.49038157,139.4694723
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-74,本署,本署１管区,大和市深見５０４,神奈川県,大和市,深見,,504,,,1,35.48852882,139.4662464
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-91,本署,本署１管区,大和市深見１６９６,神奈川県,大和市,深見,,1696,,富士精工㈱相模工場　北東,1,35.47958606,139.4668491
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-93,本署,本署１管区,大和市下鶴間２７４９,神奈川県,大和市,下鶴間,,2749,,日産プリンス神奈川販売㈱大和鶴間営業所,1,35.49309686,139.4628942
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-108,本署,本署１管区,大和市深見５０２,神奈川県,大和市,深見,,502,,,1,35.48694535,139.4662449
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-113,本署,本署１管区,大和市下鶴間２７５０－２,神奈川県,大和市,下鶴間,,2750,2,大和プレス㈱青年寮,1,35.49146265,139.4641058
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-118,本署,本署１管区,大和市深見４８７,神奈川県,大和市,深見,,487,,神奈川日産大和深見店,1,35.48875891,139.4638285
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-121,本署,本署１管区,大和市深見６６７,神奈川県,大和市,深見,,667,,,1,35.48681683,139.4675443
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-101-123,本署,本署１管区,大和市深見９４０,神奈川県,大和市,深見,,940,,,1,35.48345328,139.4694846
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-6,本署,本署２管区,大和市深見２１７４,神奈川県,大和市,深見,,2174,,,1,35.4753615,139.4691666
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-14,本署,本署２管区,大和市深見２１８８,神奈川県,大和市,深見,,2188,,,1,35.47340025,139.4699475
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-15,本署,本署２管区,大和市深見２２３２,神奈川県,大和市,深見,,2232,,,1,35.47251683,139.4702828
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-37,本署,本署２管区,大和市深見３２０４－２,神奈川県,大和市,深見,,3204,2,,1,35.46848486,139.4733298
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-38,本署,本署２管区,大和市深見３２０７－３,神奈川県,大和市,深見,,3207,3,,1,35.467317,139.4733059
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-43,本署,本署２管区,大和市深見３２１４－４,神奈川県,大和市,深見,,3214,4,,1,35.46633715,139.4727096
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-44,本署,本署２管区,大和市深見３３４５,神奈川県,大和市,深見,,3345,,,1,35.46596664,139.4718883
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-45,本署,本署２管区,大和市深見３３００－７,神奈川県,大和市,深見,,3300,7,,1,35.46494348,139.4721361
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-46,本署,本署２管区,大和市深見３４２５,神奈川県,大和市,深見,,3425,,第３分団３班,1,35.46485792,139.4710047
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-51,本署,本署２管区,大和市深見２１８２,神奈川県,大和市,深見,,2182,,,1,35.47471109,139.4697405
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-52,本署,本署２管区,大和市深見２２２９－７,神奈川県,大和市,深見,,2229,7,八坂神社,1,35.47174588,139.4706862
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-53,本署,本署２管区,大和市深見３３６７,神奈川県,大和市,深見,,3367,,深見神社,1,35.46824655,139.4723101
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-56,本署,本署２管区,大和市深見２２６３,神奈川県,大和市,深見台,,2263,,入沢税理士事務所,1,35.47306725,139.4688898
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-73,本署,本署２管区,大和市深見３３３８,神奈川県,大和市,深見,,3338,,,1,35.4657653,139.4729502
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-81,本署,本署２管区,大和市深見３２０３－２,神奈川県,大和市,深見,,3203,,,1,35.46888926,139.4741442
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-83,本署,本署２管区,大和市深見３２１０－８,神奈川県,大和市,深見,,3210,8,,1,35.46651214,139.4734759
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-102-91,本署,本署２管区,大和市深見３０７９,神奈川県,大和市,深見,,3079,,,1,35.46973214,139.4725681
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-27,本署,本署３管区,大和市上草柳１９６－３,神奈川県,大和市,上草柳,,196,3,,1,35.47459424,139.4461558
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-28,本署,本署３管区,大和市上草柳１９３－５,神奈川県,大和市,上草柳,,193,5,巴工業㈱サガミ工場,1,35.47545074,139.444281
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-29,本署,本署３管区,大和市上草柳１８５－５,神奈川県,大和市,上草柳,,185,5,,1,35.47359359,139.4448118
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-30,本署,本署３管区,大和市上草柳１８５－２,神奈川県,大和市,上草柳,,185,2,,1,35.47331975,139.4435366
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-32,本署,本署３管区,大和市上草柳５２３－２３,神奈川県,大和市,上草柳,,523,23,佐々木製作所,1,35.47752313,139.4380241
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-45,本署,本署３管区,大和市上草柳１７７－１０,神奈川県,大和市,上草柳,,177,10,,1,35.47477086,139.442285
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-47,本署,本署３管区,大和市上草柳１２２,神奈川県,大和市,上草柳,,122,,長崎屋ホ-ムセンタ-相模大塚店,1,35.47137623,139.4431536
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-58,本署,本署３管区,大和市上草柳１７３－１２,神奈川県,大和市,上草柳,,173,12,,1,35.47618976,139.4404357
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-60,本署,本署３管区,大和市上草柳１７５－２,神奈川県,大和市,上草柳,,175,2,,1,35.47558793,139.4417745
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-70,本署,本署３管区,大和市上草柳１６２,神奈川県,大和市,上草柳,,162,,,1,35.47378188,139.4419228
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-74,本署,本署３管区,大和市上草柳１１０４,神奈川県,大和市,上草柳,,1104,,,1,35.47815356,139.4470979
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-75,本署,本署３管区,大和市上草柳１０４－５,神奈川県,大和市,上草柳,,104,5,,1,35.47248992,139.4452082
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-76,本署,本署３管区,大和市上草柳１０５－１,神奈川県,大和市,上草柳,,105,1,,1,35.47203277,139.4438408
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-77,本署,本署３管区,大和市上草柳１７６９,神奈川県,大和市,上草柳,,1769,,,1,35.47697767,139.4438065
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-78,本署,本署３管区,大和市上草柳７６５,神奈川県,大和市,上草柳,,765,,,1,35.47368472,139.4472302
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-82,本署,本署３管区,大和市上草柳１７７－３,神奈川県,大和市,上草柳,,177,3,コアクレスト上草柳Ⅰ,1,35.47439565,139.4404443
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-83,本署,本署３管区,大和市上草柳５８８,神奈川県,大和市,上草柳,,588,,東神トラックステ-ション,1,35.47743092,139.438938
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-94,本署,本署３管区,大和市上草柳４６４－１０,神奈川県,大和市,上草柳,,464,10,,1,35.47738648,139.4372456
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-96,本署,本署３管区,大和市上草柳１８２,神奈川県,大和市,上草柳,,182,,,1,35.47402517,139.4436319
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-102,本署,本署３管区,大和市上草柳１９５－４,神奈川県,大和市,上草柳,,195,4,,1,35.47566486,139.4454189
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-110,本署,本署３管区,大和市上草柳１７４,神奈川県,大和市,上草柳,,174,,,1,35.47583954,139.4390691
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-113,本署,本署３管区,大和市上草柳５６５,神奈川県,大和市,上草柳,,565,,日新工業（株）鶴間工場,1,35.47926888,139.4392959
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-103-115,本署,本署３管区,大和市上草柳３５０,神奈川県,大和市,上草柳,,350,,NEC跡地,1,35.47433953,139.4367343
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-41,本署,本署４管区,大和市下草柳８２５－３,神奈川県,大和市,下草柳,,825,3,大和市営庭球場,1,35.46942951,139.4532145
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-42,本署,本署４管区,大和市下草柳８２２－１,神奈川県,大和市,下草柳,,822,1,武藤工業㈱,1,35.46894348,139.4534445
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-66,本署,本署４管区,大和市下草柳１１７０－４,神奈川県,大和市,下草柳,,1170,4,マルマン紙業㈱,1,35.47070376,139.4538959
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-71,本署,本署４管区,大和市上草柳５０,神奈川県,大和市,上草柳,,50,,下田自動車㈲,1,35.47061452,139.4478414
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-85,本署,本署４管区,大和市上草柳９５,神奈川県,大和市,上草柳,,95,,㈱中田自動車工業,1,35.47084968,139.4454415
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-86,本署,本署４管区,大和市上草柳２０１－６,神奈川県,大和市,上草柳,,201,6,ジャンボ大和洗車場,1,35.47165903,139.4477719
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-91,本署,本署４管区,大和市下草柳１１８６,神奈川県,大和市,下草柳,,1186,,コスモ大和サ-ドウイング,1,35.46899632,139.4547128
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-108,本署,本署４管区,大和市上草柳９７４－１０,神奈川県,大和市,上草柳,,974,10,善徳寺,1,35.47502762,139.4497284
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-115,本署,本署４管区,大和市上草柳７６０,神奈川県,大和市,上草柳,,760,,,1,35.47294933,139.447628
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,020-104-123,本署,本署４管区,大和市下草柳１６０６,神奈川県,大和市,下草柳,,1606,,下草柳橋,1,35.47160563,139.451309
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-1,北分署,北分署１管区,大和市下鶴間２５１,神奈川県,大和市,下鶴間,,251,,,1,35.51790188,139.462047
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-2,北分署,北分署１管区,大和市下鶴間３９０,神奈川県,大和市,下鶴間,,390,,,1,35.51666643,139.4612946
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-3,北分署,北分署１管区,大和市下鶴間４７１,神奈川県,大和市,下鶴間,,471,,,1,35.51555276,139.4588584
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-4,北分署,北分署１管区,大和市下鶴間３４６,神奈川県,大和市,下鶴間,,346,,,1,35.5157873,139.4627662
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-5,北分署,北分署１管区,大和市下鶴間３９９,神奈川県,大和市,下鶴間,,399,,,1,35.51476717,139.4604089
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-6,北分署,北分署１管区,大和市下鶴間２８４,神奈川県,大和市,下鶴間,,284,,エクセルイシイ,1,35.51395732,139.4627977
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-7,北分署,北分署１管区,大和市下鶴間６９８－６,神奈川県,大和市,下鶴間,,698,6,アネックスキタジマ,1,35.50848216,139.4624824
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-8,北分署,北分署１管区,大和市下鶴間７１６,神奈川県,大和市,下鶴間,,716,,,1,35.50792664,139.4637549
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-9,北分署,北分署１管区,大和市下鶴間８０７,神奈川県,大和市,下鶴間,,807,,つきみ野バッティングセンタｰ,1,35.50580448,139.4638548
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-10,北分署,北分署１管区,大和市下鶴間２１７３,神奈川県,大和市,下鶴間,,2173,,,1,35.50558534,139.4662105
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-11,北分署,北分署１管区,大和市下鶴間２１８４,神奈川県,大和市,下鶴間,,2184,,,1,35.50374049,139.4655398
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-12,北分署,北分署１管区,大和市下鶴間１５０４－６,神奈川県,大和市,下鶴間,,1504,6,,1,35.51352019,139.4475223
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-13,北分署,北分署１管区,大和市下鶴間１５０３,神奈川県,大和市,下鶴間,,1503,,,1,35.5136132,139.4491393
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-14,北分署,北分署１管区,大和市下鶴間１５３４,神奈川県,大和市,下鶴間,,1534,,,1,35.51130038,139.4478715
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-15,北分署,北分署１管区,大和市下鶴間１５５９－４,神奈川県,大和市,下鶴間,,1559,4,,1,35.51137584,139.4507851
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-16,北分署,北分署１管区,大和市下鶴間１５５３,神奈川県,大和市,下鶴間,,1553,,会沢産婦人科,1,35.51054355,139.4518587
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-17,北分署,北分署１管区,大和市下鶴間１５４９,神奈川県,大和市,下鶴間,,1549,,大久保工務店,1,35.51018453,139.4497447
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-62,北分署,北分署１管区,大和市下鶴間１４５３－１９,神奈川県,大和市,下鶴間,,1453,19,,1,35.51562808,139.4483304
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-70,北分署,北分署１管区,大和市下鶴間１６４４,神奈川県,大和市,下鶴間,,1644,,日本ビクタ－大和工場,1,35.50392737,139.4492137
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-72,北分署,北分署１管区,大和市下鶴間６０,神奈川県,大和市,下鶴間,,60,,,1,35.51559776,139.4571205
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-73,北分署,北分署１管区,大和市下鶴間１６１４,神奈川県,大和市,下鶴間,,1614,,,1,35.50739558,139.4497457
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-74,北分署,北分署１管区,大和市下鶴間４４５０,神奈川県,大和市,下鶴間,,4450,,,1,35.51254428,139.4476484
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-77,北分署,北分署１管区,大和市下鶴間７４７,神奈川県,大和市,下鶴間,,747,,ファッションホテル白山,1,35.50940984,139.4638543
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-78,北分署,北分署１管区,大和市下鶴間１５９４－１２,神奈川県,大和市,下鶴間,,1594,12,朝日産業 (谷 正勝),1,35.50998289,139.4510013
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-83,北分署,北分署１管区,大和市下鶴間１５２２,神奈川県,大和市,下鶴間,,1522,,山長材木店,1,35.51201046,139.4494277
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-86,北分署,北分署１管区,大和市下鶴間１１０,神奈川県,大和市,下鶴間,,110,,コ－ポサト－Ｂ,1,35.51767029,139.4599391
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-87,北分署,北分署１管区,大和市下鶴間１２５,神奈川県,大和市,下鶴間,,125,,,1,35.51802766,139.4580789
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-88,北分署,北分署１管区,大和市下鶴間１５６６,神奈川県,大和市,下鶴間,,1566,,,1,35.51302884,139.4504017
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-89,北分署,北分署１管区,大和市下鶴間１５９８,神奈川県,大和市,下鶴間,,1598,,イト－ヨ－カ堂中央林間店,1,35.50916345,139.4483849
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-93,北分署,北分署１管区,大和市下鶴間５１８,神奈川県,大和市,下鶴間,,518,,ライオンズガ-デンつきみ野,1,35.51287594,139.4594807
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-94,北分署,北分署１管区,大和市下鶴間５０３－４,神奈川県,大和市,下鶴間,,503,4,綿屋石油㈱ 出光興産つきみ野給油所,1,35.51355639,139.4582313
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-98,北分署,北分署１管区,大和市下鶴間５９８,神奈川県,大和市,下鶴間,,598,,,1,35.51185195,139.4637577
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-99,北分署,北分署１管区,大和市下鶴間６３１,神奈川県,大和市,下鶴間,,631,,,1,35.51141445,139.4630564
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-100,北分署,北分署１管区,大和市下鶴間３５７,神奈川県,大和市,下鶴間,,357,,,1,35.51734488,139.4632464
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-101,北分署,北分署１管区,大和市下鶴間２１,神奈川県,大和市,下鶴間,,21,,ホテルロイヤル,1,35.51822289,139.4556003
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-103,北分署,北分署１管区,大和市下鶴間１４８９－６,神奈川県,大和市,下鶴間,,1489,6,広瀬米店,1,35.51512067,139.4499509
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-104,北分署,北分署１管区,大和市下鶴間４０９,神奈川県,大和市,下鶴間,,409,,,1,35.51503783,139.4615513
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-105,北分署,北分署１管区,大和市下鶴間８０１,神奈川県,大和市,下鶴間,,801,,,1,35.50619392,139.4648464
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-106,北分署,北分署１管区,大和市下鶴間２１８０,神奈川県,大和市,下鶴間,,2180,,,1,35.50472971,139.4659192
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-107,北分署,北分署１管区,大和市下鶴間２１３３－８,神奈川県,大和市,下鶴間,,2133,8,,1,35.50271359,139.4659082
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-113,北分署,北分署１管区,大和市下鶴間１６２３－２,神奈川県,大和市,下鶴間,,1623,2,日本ＩＢＭ㈱,1,35.50682293,139.4521791
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-114,北分署,北分署１管区,大和市下鶴間６９９,神奈川県,大和市,下鶴間,,699,,モアクレストつきみ野Ⅱセレノ,1,35.50724224,139.4624531
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-117,北分署,北分署１管区,大和市下鶴間７３９－６,神奈川県,大和市,下鶴間,,739,6,,1,35.51003715,139.463734
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-121,北分署,北分署１管区,大和市下鶴間１８２－１３,神奈川県,大和市,下鶴間,,182,13,,1,35.51846731,139.4574198
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-123,北分署,北分署１管区,大和市下鶴間１４５３,神奈川県,大和市,下鶴間,,1453,,,1,35.51518678,139.4474089
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-124,北分署,北分署１管区,大和市下鶴間５８０－３,神奈川県,大和市,下鶴間,,580,3,,1,35.51279675,139.463438
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-128,北分署,北分署１管区,大和市下鶴間２５５,神奈川県,大和市,下鶴間,,255,,,1,35.516615,139.4632587
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-129,北分署,北分署１管区,大和市下鶴間２６３,神奈川県,大和市,下鶴間,,263,,,1,35.51565627,139.4633123
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-130,北分署,北分署１管区,大和市下鶴間１０３,神奈川県,大和市,下鶴間,,103,,,1,35.51748552,139.4617376
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-131,北分署,北分署１管区,大和市下鶴間１４１,神奈川県,大和市,下鶴間,,141,,,1,35.51753181,139.4608535
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-132,北分署,北分署１管区,大和市下鶴間３９２,神奈川県,大和市,下鶴間,,392,,第１分団,1,35.51610892,139.4604441
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-133,北分署,北分署１管区,大和市下鶴間５１－１,神奈川県,大和市,下鶴間,,51,1,,1,35.51656233,139.4575221
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-134,北分署,北分署１管区,大和市下鶴間２２,神奈川県,大和市,下鶴間,,22,,公所公園,1,35.51807959,139.4565627
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,023-201-135,北分署,北分署１管区,大和市下鶴間３８５,神奈川県,大和市,下鶴間,,385,,公所自治会会館,1,35.51599627,139.4614094
